AIND-ID	型	意味	作業可否	該当箇所	前後文脈	作業者への指示
AIND-D03188	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$130694519706$# $$$	ندت بالهند وسواكن وغيرهما كعدن وهرموز بعد . ###$130694519706$# $$$ سنبل الأشرفي آخر أكبر منه بالذي قبله .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03202	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$876890561470$# $$$	قورا متواضعا كثير الأدب والحياء رحمه الله . ###$876890561470$# $$$ سودون اتمحكي . في سودون المحمدي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03203	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$786012576705$# $$$	عشرين وهو مذكور في حوادثها من أنباء شيخنا . ###$786012576705$# $$$ سودون الأشقر . في سودون الظاهر برقوق ، وآخر	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03203	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$946692168641$# $$$	ي سودون الظاهر برقوق ، وآخر في الأبو بكري . ###$946692168641$# $$$ سودون الأفرم . في الظاهري جقمق .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03204	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$328602753988$# $$$	غيرة ومساوىء كثيرة فيما قيل عفا الله عنه . ###$328602753988$# $$$ سودون الاينالي يأتي في الطويل . ###$9524886	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03204	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$952488696773$# $$$	53988$# $$$ سودون الاينالي يأتي في الطويل . ###$952488696773$# $$$ سودون البجاسي . في حوادث سنة عشر .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03206	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$375914503115$# $$$	لعشرات . ممن ولي الحسبة أيام الظاهر خشقدم . ###$375914503115$# $$$ سودون البرقي . في الشمسي . ###$361410599884	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03206	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$361410599884$# $$$	5914503115$# $$$ سودون البرقي . في الشمسي . ###$361410599884$# $$$ سودون بقجة . في سودون الظاهري قريبا .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03207	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$781918936015$# $$$	مع المال وعدم صرفه إلا في طريقه رحمه الله . ###$781918936015$# $$$ سودون التركماني . في سودون اليشبكي . ###$96	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03207	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$963423247321$# $$$	$# $$$ سودون التركماني . في سودون اليشبكي . ###$963423247321$# $$$ سودون تلي . في سودون المحمدي	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03208	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$831055207390$# $$$	لسلطان بعشرة دنانير يجهز بها عفا الله عنه . ###$831055207390$# $$$ سودون الجلب . في سودون الظاهري .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03211	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$825174793184$# $$$	ئل ذي القعدة سنة سبع وعشرين . ذكره العيني : ###$825174793184$# $$$ سودون خجا . في سودون البلاطي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03215	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$934998449131$# $$$	ثلاثين وكان جيدا مشكور السيرة . ذكره العيني. ###$934998449131$# $$$ سودون الشمسي . في حوادث سنة عشر .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03224	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$452561214461$# $$$	عجائب . مات في ثاني عشر صفر سنة ست وعشرين . ###$452561214461$# $$$ سودون الظاهري برقوق ويعرف بالقاضي . يأتي قري	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03225	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$386953911295$# $$$	أعطى حجوبية طرابلس فكانت منيته بها في صفر . ###$386953911295$# $$$ سودون الظاهري برقوقي قريبه . يأتي قريبا . #	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03225	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$854300040192$# $$$	$ سودون الظاهري برقوقي قريبه . يأتي قريبا . ###$854300040192$# $$$ سودون الظاهري برقوق ويعرف بالمارداني . يأتي	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03228	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$927658417156$# $$$	الظاهر خشقدم خازندارا ثم طبلخاناه ومات في . ###$927658417156$# $$$ سودون الظاهري جقمق الشمسي البرقي . مضى في ال	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03228	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$446517222404$# $$$	لظاهري جقمق الشمسي البرقي . مضى في الشمسي . ###$446517222404$# $$$ سودون الظريف . في سودون الظاهري . ###$92595	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03228	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$925959724038$# $$$	404$# $$$ سودون الظريف . في سودون الظاهري . ###$925959724038$# $$$ سودون العجمي . في سودون النوروزي . ###$1024	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03228	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$102475242502$# $$$	38$# $$$ سودون العجمي . في سودون النوروزي . ###$102475242502$# $$$ سودون الفقيه . في سودون الظاهر برقوق .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03229	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$903427922952$# $$$	لي وظلم فيه وأفسد ثم ولي النيابة المذكورة . ###$903427922952$# $$$ سودون قراسقل في سودون الظاهري . ###$2898180	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03229	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$289818024968$# $$$	22952$# $$$ سودون قراسقل في سودون الظاهري . ###$289818024968$# $$$ سودون قراقاش . في سودون الاينالي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03232	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$580680424469$# $$$	ب السبيل بحارة الباطلية والجامع الذي هناك . ###$580680424469$# $$$ سودون قندوره ، في سودون اليشبكي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03237	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$988870089764$# $$$	ا مشكور السيرة سليم الباطن عنده حشمة وكرم . ###$988870089764$# $$$ سودون المغربي . في سودون الظاهري .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03238	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$200173165608$# $$$	لى سنة تسع وسبعين ، ويقال انه سقط وهو ثمل . ###$200173165608$# $$$ سودون ميق . في سودون الظاهري برقوق .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03239	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$865364614189$# $$$	مات في حدود الخمسين ، وكان فيما قيل مهملا . ###$865364614189$# $$$ سودون النوروزي . في سودون المحمدي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03253	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$574833564734$# $$$	ع وثمانين إما في آخر صفر أو أول الذي يليه . ###$574833564734$# $$$ سيف بن عيسى سيف الدين السيرامي . يأتي في يوس	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03254	ELLIPSIS	原文の欠落（lacuna）	○	...	سيف بن ... بن جبير . | حرف الشين المعجمة ###$51489696	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D03254	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$514896960578$# $$$	سيف بن ... بن جبير . | حرف الشين المعجمة ###$514896960578$# $$$ شاذ بك آخوخ يعني به جنسه ، يأتي قريبا .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03257	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$710519299148$# $$$	مع تعزز واظهار برغبته في التخلي عن الامرة . ###$710519299148$# $$$ شاذ بك بشق تقدم قريبا .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03262	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$138139409498$# $$$	أول سنة أربع وستين وهو أول مطعون فيما قيل . ###$138139409498$# $$$ شاذ بك فرفور . مضى قريبا .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D03270	ELLIPSIS	原文の欠落（lacuna）	○	...	ضطر بالزحام للوقوف عند سبيل المؤيد بالشارع و ... شاعرا يقرأ على المتولي للسقي فيه وظهره للمار	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
